Date,AAPL,GOOG,GS,IBM,MSFT,SPY,T,^GSPC
2019-09-27,53.35138702392578,61.25450134277344,192.9036407470703,115.23695373535156,133.11123657226562,279.1583557128906,20.906713485717773,2961.7900390625
2019-09-30,54.60702133178711,60.95000076293945,191.29742431640625,116.99075317382812,134.36761474609375,280.4530334472656,21.135719299316406,2976.739990234375
2019-10-01,54.758182525634766,60.255001068115234,187.10647583007812,115.57484436035156,132.4733428955078,277.11712646484375,20.895540237426758,2940.25
2019-10-02,53.385520935058594,58.83150100708008,183.00784301757812,113.9899673461914,130.13449096679688,272.221923828125,20.711219787597656,2887.610107421875
2019-10-03,53.839012145996094,59.39149856567383,182.07550048828125,114.2554702758789,131.70982360839844,274.4522399902344,20.77265739440918,2910.6298828125
2019-10-04,55.34821319580078,60.45000076293945,185.36178588867188,115.03585052490234,133.4881134033203,278.1661071777344,20.95139503479004,2952.010009765625
2019-10-07,55.36039733886719,60.38399887084961,184.99253845214844,113.6601333618164,132.52163696289062,276.9659118652344,21.03517723083496,2938.7900390625
2019-10-08,54.71186065673828,59.45650100708008,182.1954803466797,111.32706451416016,131.1202850341797,272.666015625,20.934635162353516,2893.06005859375
2019-10-09,55.353092193603516,60.115501403808594,181.7154998779297,112.3648681640625,133.60409545898438,275.2554016113281,21.07413101196289,2919.39990234375
2019-10-10,56.09916305541992,60.43349838256836,184.50328063964844,113.53945922851562,134.4352569580078,277.11712646484375,21.284591674804688,2938.1298828125
2019-10-11,57.59130859375,60.772499084472656,188.94349670410156,114.85078430175781,134.99581909179688,279.98992919921875,21.375595092773438,2970.27001953125
2019-10-14,57.5084114074707,60.856998443603516,189.995849609375,114.27153015136719,134.8701934814453,279.6781311035156,21.313030242919922,2966.14990234375
2019-10-15,57.37431335449219,62.1505012512207,190.58663940429688,115.04389190673828,136.8224334716797,282.4470520019531,21.557615280151367,2995.679931640625
2019-10-16,57.14268493652344,62.18199920654297,191.47280883789062,114.32786560058594,135.70132446289062,281.993408203125,21.495044708251953,2989.68994140625
2019-10-17,57.364559173583984,62.653499603271484,190.58663940429688,108.01251983642578,135.00547790527344,282.8251037597656,21.50641632080078,2997.949951171875
2019-10-18,57.640071868896484,62.27450180053711,190.6420440673828,107.8757553100586,132.80194091796875,281.58709716796875,21.8818302154541,2986.199951171875
2019-10-21,58.63969802856445,62.307498931884766,193.16213989257812,106.66094970703125,133.78773498535156,283.4959411621094,21.745319366455078,3006.719970703125
2019-10-22,58.50560760498047,62.13999938964844,193.4852294921875,107.77117156982422,131.7967987060547,282.56988525390625,21.71118927001953,2995.989990234375
2019-10-23,59.290687561035156,62.95650100708008,195.07301330566406,108.10904693603516,132.63768005371094,283.39202880859375,21.46660614013672,3004.52001953125
2019-10-24,59.38821029663086,63.04949951171875,194.82371520996094,107.8596420288086,135.24710083007812,283.85516357421875,20.943307876586914,3010.2900390625
2019-10-25,60.11965560913086,63.256500244140625,197.75924682617188,108.96184539794922,136.01060485839844,285.0174560546875,20.9945011138916,3022.550048828125
2019-10-28,60.72187423706055,64.5,201.0086212158203,109.38819885253906,139.35458374023438,286.62396240234375,21.893205642700195,3039.419921875
2019-10-29,59.317508697509766,63.13100051879883,200.90704345703125,107.65853881835938,138.04017639160156,286.5389404296875,21.64862632751465,3036.889892578125
2019-10-30,59.31019592285156,63.06449890136719,199.21778869628906,108.80897521972656,139.76048278808594,287.4178161621094,21.728254318237305,3046.77001953125
2019-10-31,60.65116500854492,63.00550079345703,196.97463989257812,107.58612823486328,138.56204223632812,286.6523132324219,21.893205642700195,3037.56005859375
2019-11-01,62.37249755859375,63.6870002746582,200.67630004882812,109.03424835205078,138.90032958984375,289.307861328125,22.15485382080078,3066.909912109375
2019-11-04,62.7821044921875,64.56849670410156,202.9656219482422,110.75586700439453,139.7025146484375,290.47021484375,22.120731353759766,3078.27001953125
2019-11-05,62.69190216064453,64.60150146484375,201.83021545410156,110.93286895751953,139.61550903320312,290.14892578125,22.279991149902344,3074.6201171875
2019-11-06,62.71871566772461,64.58999633789062,201.62709045410156,111.64888000488281,139.22891235351562,290.2150573730469,22.325498580932617,3076.780029296875
2019-11-07,63.442562103271484,65.44300079345703,206.1226806640625,112.08030700683594,139.4222412109375,291.2357177734375,22.422197341918945,3085.179931640625
